,Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Churn
3998,9339-FIIJL,Male,57,No,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.95,6151.9,No
3999,6670-MFRPK,Male,53,No,Yes,Yes,69,Yes,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,79.2,5420.65,No
4000,6177-PEVRA,Female,58,No,No,No,48,Yes,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,55.5,2627.35,No
4001,4813-HQMGZ,Female,54,No,Yes,No,8,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.25,743.75,No
4002,7579-KKLOE,Male,59,No,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.25,6589.6,No
4003,8402-EIVQS,Male,40,No,Yes,No,67,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,100.9,6733.15,No
4004,4947-DSMXK,Male,28,No,Yes,Yes,34,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.7,3410.0,No
4005,7245-NIIWQ,Female,53,No,No,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,199.85,No
4006,0002-ORFBO,Female,37,No,Yes,No,9,Yes,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,65.6,593.3,No
4007,3324-OIRTO,Male,23,No,Yes,Yes,71,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,104.65,7288.4,No
4008,5414-OFQCB,Male,34,No,No,No,57,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,90.45,5229.8,No
4009,4967-WPNCF,Male,36,No,No,No,72,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.7,4464.8,No
4010,8499-BRXTD,Male,28,No,No,No,18,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,401.85,No
4011,9154-QDGTH,Male,20,No,Yes,Yes,43,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.3,4451.85,No
4012,8197-BFWVU,Female,62,No,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.25,6688.95,No
4013,2577-GVSIL,Male,61,No,Yes,No,35,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.45,2661.1,No
4014,9367-OIUXP,Male,28,No,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,73.05,No
4015,6770-UAYGJ,Female,23,No,Yes,Yes,49,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1211.65,No
4016,6463-HHXJR,Female,61,No,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Two Year,No,Bank Withdrawal,100.5,7030.65,No
4017,7928-VJYAB,Male,44,No,Yes,Yes,11,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,1020.2,No
4018,1187-WILMM,Male,39,No,Yes,No,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.4,5597.65,No
4019,1306-RPWXZ,Female,60,No,No,Yes,49,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,1024.65,No
4020,3097-PYWXL,Female,30,No,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.95,82.9,No
4021,2266-SJNAT,Female,21,No,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,109.15,7789.6,No
4022,2972-YDYUW,Female,47,No,No,No,57,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,94.7,5468.95,No
4023,1104-FEJAM,Male,52,No,Yes,Yes,28,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.4,1802.15,No
4024,2809-ILCYT,Female,56,No,Yes,No,25,Yes,Yes,No,No,No,No,No,No,No,One Year,Yes,Credit Card,26.8,733.55,No
4025,5499-ECUTN,Female,49,No,Yes,No,47,Yes,No,Yes,Yes,No,Yes,No,Yes,No,One Year,Yes,Credit Card,66.05,3021.45,No
4026,4981-FLTMF,Female,35,No,Yes,Yes,57,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,65.2,3687.85,No
4027,3113-IWHLC,Male,24,No,No,No,5,Yes,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,55.8,274.35,No
4028,4277-BWBML,Male,48,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,1322.85,No
4029,0234-TEVTT,Female,43,No,Yes,Yes,48,No,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,45.0,2196.3,No
4030,4304-TSPVK,Female,46,No,Yes,No,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.9,7843.55,No
4031,1552-AAGRX,Female,22,No,No,No,30,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,106.4,3211.9,No
4032,2637-FKFSY,Female,61,No,Yes,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,46.1,130.15,No
4033,7874-ECPQJ,Female,57,No,No,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.05,85.5,No
4034,0020-INWCK,Female,58,No,Yes,Yes,71,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,95.75,6849.4,No
4035,7089-RKVSZ,Male,43,No,Yes,No,8,Yes,Yes,No,No,No,No,No,No,No,One Year,No,Mailed Check,24.4,203.95,No
4036,2683-JXWQQ,Male,24,No,Yes,Yes,61,No,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,33.6,2117.2,No
4037,9548-ZMVTX,Male,31,No,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,90.45,6565.85,No
4038,8739-XNIKG,Female,29,No,No,No,5,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,84.0,424.75,No
4039,9755-JHNMN,Female,37,No,No,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,67.4,3306.85,No
4040,3981-QSVQI,Male,28,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.7,168.9,No
4041,2789-HQBOU,Male,60,No,No,No,3,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,253.8,No
4042,9424-CMPOG,Male,53,No,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,197.4,No
4043,5067-WJEUN,Male,42,No,Yes,Yes,67,Yes,No,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,54.2,3838.2,No
4044,3450-WXOAT,Male,36,No,No,No,46,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.2,2065.15,No
4045,9251-WNSOD,Female,23,No,Yes,No,67,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Mailed Check,75.1,5064.45,No
4046,6974-DAFLI,Female,54,No,Yes,No,55,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7,1140.05,No
4047,2616-UUTFK,Male,54,No,Yes,No,33,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,72.75,2447.45,No
4048,7064-JHXCE,Male,64,No,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1263.9,No
4049,7989-AWGEH,Male,24,No,Yes,Yes,49,No,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,1838.15,No
4050,4373-VVHQL,Male,37,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.75,44.75,No
4051,4559-UWIHT,Male,37,No,Yes,No,14,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,82.65,1185.0,No
4052,6650-BWFRT,Female,43,No,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.15,8529.5,No
4053,9570-KYEUA,Male,38,No,No,No,64,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,99.25,6549.45,No
4054,6993-YGFJV,Male,29,No,Yes,No,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.55,7806.5,No
4055,2712-SYWAY,Female,30,No,No,No,1,Yes,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.7,25.7,No
4056,0730-BGQGF,Male,48,No,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.3,6287.3,No
4057,5498-IBWPI,Female,34,No,Yes,Yes,66,Yes,No,Yes,No,No,No,Yes,No,No,One Year,Yes,Credit Card,49.4,3251.85,No
4058,9101-NTIXF,Male,32,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,50.6,No
4059,9314-QDMDW,Male,29,No,No,No,11,Yes,No,Yes,No,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,61.25,729.95,No
4060,9308-ANMVE,Male,52,No,No,Yes,47,Yes,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.3,2654.05,No
4061,3413-DHLPB,Male,57,No,Yes,Yes,60,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.75,5969.95,No
4062,7649-PHJVR,Male,22,No,No,No,11,Yes,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.5,226.8,No
4063,6114-TCFID,Female,47,No,No,No,29,No,No,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card,39.5,1082.75,No
4064,3787-TRIAL,Male,23,No,Yes,Yes,21,No,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26.05,565.75,No
4065,5156-UMKOW,Female,44,No,No,Yes,3,No,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,29.65,90.05,No
4066,1247-QBVSH,Female,41,No,Yes,Yes,43,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,50.2,2169.4,No
4067,6734-GMPVK,Male,34,No,No,No,5,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.3,550.6,No
4068,9822-OAOVB,Female,63,No,No,No,1,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.45,55.45,No
4069,6161-ERDGD,Male,57,No,Yes,Yes,71,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,85.45,6300.85,No
4070,1226-JZNKR,Female,20,No,Yes,No,8,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,160.05,No
4071,7318-EIVKO,Male,38,No,No,No,8,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,59.25,436.6,No
4072,3771-PZOBW,Male,38,No,No,No,20,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,90.7,1781.35,No
4073,8231-BSWXX,Male,44,No,No,No,71,Yes,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,79.05,5552.5,No
4074,7389-KBFIT,Female,31,No,Yes,Yes,2,No,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,30.25,63.75,No
4075,7176-WIONM,Female,24,No,Yes,No,12,No,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,617.15,No
4076,5141-ZUVBH,Female,46,No,No,Yes,9,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,93.0,870.25,No
4077,7623-HKYRK,Male,46,No,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.7,111.65,No
4078,0310-SUCIN,Female,50,No,Yes,No,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84.8,6046.1,No
4079,5197-PYEPU,Female,21,No,Yes,Yes,42,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Credit Card,94.45,3923.8,No
4080,6619-RPLQZ,Female,24,No,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.85,892.15,No
4081,3275-RHRNE,Male,58,No,Yes,Yes,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,60.0,1682.05,No
4082,3503-TYDAY,Female,41,No,Yes,No,43,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,80.45,3398.9,No
4083,6901-GOGZG,Male,28,No,No,Yes,60,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.95,4984.85,No
4084,7021-XSNYE,Male,46,No,Yes,Yes,7,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,49.65,305.55,No
4085,9621-OUPYD,Female,21,No,Yes,No,25,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,507.9,No
4086,8982-NHAVY,Male,23,No,No,No,27,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,100.5,2673.45,No
4087,4307-KWMXE,Male,53,No,No,No,10,No,No,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,35.75,389.8,No
4088,2450-ZKEED,Female,33,No,No,No,11,Yes,No,Yes,No,No,Yes,Yes,No,No,One Year,No,Bank Withdrawal,53.8,651.55,No
4089,3694-DELSO,Male,56,No,Yes,Yes,4,No,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Credit Card,38.55,156.1,No
4090,3893-JRNFS,Male,19,No,No,No,68,No,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.9,2796.35,No
4091,1133-KXCGE,Female,38,No,No,No,18,Yes,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.1,407.05,No
4092,0142-GVYSN,Male,57,No,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,No
4093,1049-FYSYG,Female,48,No,Yes,No,17,No,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,35.65,646.05,No
4094,1821-BUCWY,Male,35,No,No,No,30,Yes,No,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Mailed Check,55.65,1653.85,No
4095,8314-DPQHL,Male,61,No,No,No,9,No,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Mailed Check,50.8,463.6,No
4096,1465-WCZVT,Female,44,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,60.65,No
4097,9481-SFCQY,Female,44,No,No,Yes,14,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,59.8,824.85,No
4098,0567-GGCAC,Female,38,No,No,No,7,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,61.4,438.9,No
4099,8884-MRNSU,Male,61,No,Yes,No,17,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,329.75,No
4100,2171-UDMFD,Male,22,No,Yes,Yes,32,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,674.55,No
4101,9802-CAQUT,Female,27,No,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,109.55,7887.25,No
4102,0187-WZNAB,Female,56,No,Yes,Yes,27,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,74.4,1972.35,No
4103,1475-VWVDO,Male,55,No,No,No,7,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.9,490.55,No
4104,1357-MVDOZ,Male,25,No,Yes,Yes,11,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,59.65,683.25,No
4105,7602-MVRMB,Female,62,No,Yes,Yes,72,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.45,8058.85,No
4106,5406-KGRMX,Female,30,No,No,No,71,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.55,1719.15,No
4107,5968-HYJRZ,Male,28,No,Yes,Yes,47,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.55,1160.45,No
4108,7140-ADSMJ,Male,23,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.45,162.3,No
4109,2230-XTUWL,Female,20,No,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,883.35,No
4110,7706-YLMQA,Female,30,No,No,No,70,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7,1341.5,No
4111,2585-KTFRE,Male,61,No,No,Yes,1,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,70.45,No
4112,7994-UYIVZ,Male,62,No,Yes,No,8,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,659.45,No
4113,7717-BICXI,Male,37,No,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1205.05,No
4114,6559-RAKOZ,Male,61,No,Yes,Yes,49,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.95,4917.9,No
4115,4716-MRVEN,Female,30,No,No,No,29,Yes,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.0,599.3,No
4116,2143-LJULT,Female,55,No,Yes,No,67,Yes,Yes,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.25,1733.15,No
4117,3200-MNQTF,Male,38,No,Yes,No,67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,70.9,4677.1,No
4118,6164-HXUGH,Female,40,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,119.3,No
4119,5630-IXDXV,Female,51,No,No,No,47,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,4849.1,No
4120,0320-DWVTU,Female,46,No,No,No,53,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,99.5,5424.25,No
4121,9135-MGVPY,Male,41,No,Yes,No,69,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.7,5878.9,No
4122,1212-GLHMD,Male,54,No,No,No,3,Yes,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,86.05,244.85,No
4123,7878-JGDKK,Male,38,No,No,No,4,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,44.55,220.75,No
4124,1088-AUUZZ,Male,33,No,Yes,Yes,56,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,75.85,4261.2,No
4125,9588-OZDMQ,Female,38,No,Yes,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.0,89.75,No
4126,6476-EPYZR,Male,57,No,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,255.5,No
4127,1174-FGIFN,Female,44,No,Yes,Yes,28,Yes,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,90.45,2509.25,No
4128,6620-HVDUJ,Male,50,No,No,No,24,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,60.45,1440.75,No
4129,1032-MAELW,Female,57,No,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,78.45,5333.35,No
4130,7641-TQFHN,Male,21,No,No,Yes,39,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,100.55,3895.35,No
4131,1552-TKMXS,Female,37,No,Yes,No,42,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,869.9,No
4132,8622-ZLFKO,Female,56,No,Yes,No,6,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,512.25,No
4133,6188-UXBBR,Female,47,No,Yes,No,38,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.25,814.75,No
4134,2333-KWEWW,Male,64,No,No,No,18,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,388.6,No
4135,5702-SKUOB,Female,34,No,Yes,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,93.45,No
4136,1134-YWTYF,Male,32,No,Yes,No,27,Yes,No,Yes,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,53.8,1389.85,No
4137,6061-GWWAV,Male,44,No,No,Yes,41,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,One Year,No,Credit Card,70.2,2894.55,No
4138,0679-TDGAK,Male,29,No,Yes,Yes,50,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.5,4025.6,No
4139,6585-WCEWR,Male,24,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,1354.4,No
4140,9067-YGSCA,Female,35,No,No,No,70,Yes,Yes,No,No,No,No,No,No,No,One Year,No,Credit Card,26.05,1856.4,No
4141,9067-SQTNS,Male,37,No,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,926.0,No
4142,1776-SPBWV,Female,43,No,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.1,682.1,No
4143,9668-PUGNU,Male,20,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,1816.2,No
4144,9405-GPBBG,Female,42,No,No,No,64,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.5,7069.25,No
4145,1926-QUZNN,Female,45,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.25,1841.2,No
4146,5829-NVSQN,Female,38,No,Yes,No,23,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,68.75,1689.45,No
4147,9565-AXSMR,Male,19,No,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.2,1054.75,No
4148,8869-LIHMK,Female,51,No,No,No,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.1,7334.05,No
4149,0447-RXSGD,Male,39,No,No,No,24,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,2404.85,No
4150,4927-WWOOZ,Male,39,No,Yes,No,2,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.45,171.45,No
4151,5788-YPOEG,Female,41,No,Yes,Yes,34,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.75,2839.45,No
4152,0661-KBKPA,Male,43,No,Yes,Yes,53,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.75,3942.45,No
4153,9081-WWXKP,Female,64,No,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,873.4,No
4154,0784-ZQJZX,Male,22,No,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1529.65,No
4155,3133-PZNSR,Male,25,No,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,97.75,6991.6,No
4156,0722-SVSFK,Female,45,No,No,No,7,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,715.0,No
4157,3612-YVGSJ,Female,59,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1681.6,No
4158,5397-NSKQG,Male,39,No,Yes,Yes,67,No,No,Yes,Yes,No,No,No,Yes,Yes,Two Year,No,Credit Card,50.9,3281.65,No
4159,8565-HBFNN,Male,51,No,Yes,No,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,107.2,7317.1,No
4160,8670-ERCJH,Male,33,No,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,8164.1,No
4161,7758-UJWYS,Male,31,No,Yes,Yes,34,No,No,Yes,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,40.55,1325.85,No
4162,2050-ONYDQ,Female,48,No,Yes,Yes,65,Yes,Yes,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.0,1654.85,No
4163,7055-JCGNI,Female,60,No,No,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.95,7795.95,No
4164,0739-UUAJR,Female,61,No,Yes,Yes,72,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,53.8,3952.45,No
4165,4826-DXMUP,Male,23,No,No,Yes,35,Yes,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,72.1,2495.15,No
4166,7285-KLOTR,Female,46,No,Yes,No,12,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,78.85,876.75,No
4167,0654-PQKDW,Female,58,No,Yes,Yes,62,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,70.75,4263.45,No
